payee_first_name,payee_last_name,payee_payment_status,payee_added_date_utc,payee_due_date,payee_address_line_1,payee_address_line_2,payee_city,payee_country,payee_province_or_state,payee_postal_code,payee_phone_number,payee_email,currency,discount_percent,tax_percent,due_amount,total_due
Jeffrey,Palmer,pending,2024-04-24,2024-12-06,2413 Chavez Harbor,Suite 452,East Russell,CU,New Jersey,72976,16112924958,kingrichard@hotmail.com,USD,17.8,7.25,4275.61,3760.57
Monica,Jones,overdue,2024-10-05,2024-11-16,9135 Lindsey Turnpike Apt. 929,Suite 445,West Fernando,TH,Mississippi,12011,11944418217,jack78@yahoo.com,USD,19.7,7.25,1235.59,1061.63
Ann,Davis,pending,2023-05-28,2024-12-14,57698 Henry Station,Suite 554,New Albert,KR,Mississippi,99730,19335252258,joshuazimmerman@gmail.com,USD,7.35,7.25,1213.59,1203.10
Randall,Farley,overdue,2023-05-27,2024-11-23,4397 Amanda Ramp,Suite 757,South Ronaldborough,DJ,California,47342,15747514916,stewartbrandy@jimenez-smith.com,USD,27.66,7.25,3206.48,2481.94
Vickie,Barton,pending,2023-08-19,2024-12-22,46149 Yolanda Glens Suite 267,Apt. 135,South Timothyborough,BS,Maine,32135,12978028441,zbennett@gilmore-whitaker.com,USD,28.43,7.25,2981.06,2282.89
Angela,Frank,pending,2024-04-15,2024-12-07,8585 Fowler Villages,Suite 201,New Lisafurt,MK,Tennessee,57503,13672296899,cody79@yahoo.com,USD,16.15,7.25,3359.64,3014.25
Willie,Hobbs,pending,2023-09-21,2024-12-05,782 May Glens,Apt. 139,East Nicholashaven,MD,North Dakota,41637,11318362036,danielhudson@yahoo.com,USD,24.13,7.25,2182.31,1771.62
Justin,Green,overdue,2023-02-25,2024-11-30,948 Eric Drives,Apt. 629,Port Tylerfurt,RW,Colorado,63074,13282504364,darrenkent@marshall-hoffman.info,USD,15.69,7.25,902.28,813.96
Melissa,Rubio,pending,2023-08-06,2024-12-08,0502 Elizabeth Harbor,Suite 191,Shepherdville,BW,Connecticut,15901,15815620926,joshuacortez@blair-mccarthy.org,USD,9.76,7.25,2008.76,1939.59
Jason,Ross,overdue,2024-04-05,2024-11-13,2040 Gloria Roads Apt. 612,Suite 116,Davidstad,AM,New York,85153,15653557476,dvasquez@hotmail.com,USD,18.92,7.25,2868.2,2488.32
April,Roberts,pending,2024-02-17,2024-12-24,0348 Carolyn Manor Apt. 831,Suite 506,Port Johnnyland,EG,Maine,81039,19031384178,hrodriguez@wagner-hughes.com,USD,10.67,7.25,1496.46,1430.36
Joseph,Gilbert,pending,2023-02-09,2024-12-18,29039 Rodgers Village,Suite 732,Lake Lindsay,AF,Nebraska,10468,17940204364,rebecca26@mayer.info,USD,27.08,7.25,2110.56,1646.75
Zoe,Garcia,overdue,2023-06-29,2024-11-14,82840 Patricia Ferry,Suite 534,Conniestad,ZW,Illinois,33275,17586051412,huntjames@west.com,USD,26.04,7.25,3217.76,2546.45
Eric,Boone,overdue,2024-07-09,2024-11-07,22962 Harmon Plain Apt. 370,Suite 152,West Jennifer,PS,Arizona,8549,14920953494,meredithwilson@ramos-thompson.biz,USD,22.35,7.25,444.35,369.19
Sandy,Nichols,overdue,2024-01-04,2024-12-02,458 Torres Centers,Apt. 810,South Jonathanport,GT,Oklahoma,29898,11570977278,arichards@smith.com,USD,10.47,7.25,2638.26,2527.38
Tyler,Turner,pending,2024-08-28,2024-12-30,35646 Livingston Extension Apt. 372,Suite 807,Burtonmouth,HU,West Virginia,90302,11039912211,xphillips@gmail.com,USD,11.79,7.25,501.52,473.36
Janice,Anderson,pending,2024-03-11,2024-12-13,18286 Stephen Unions Suite 863,Suite 069,West Jefferyside,NL,Colorado,46092,12996560169,rcherry@pruitt-brown.com,USD,21.98,7.25,2239.71,1869.74
Douglas,Hernandez,overdue,2024-08-28,2024-11-21,338 Raymond Brooks Suite 692,Suite 919,West Jeffreyfort,ES,Maryland,85031,16857313176,kentyesenia@ramirez-day.com,USD,10.59,7.25,2547.08,2436.76
Taylor,Nichols,overdue,2024-04-11,2024-11-04,6175 Ashley Station,Apt. 675,South Kaylastad,SB,New York,83992,14387347385,wfox@yahoo.com,USD,12.54,7.25,2680.85,2508.80
Charles,Schmidt,overdue,2024-02-17,2024-11-22,642 Vernon Haven Apt. 328,Suite 295,Ellenfort,HR,Wisconsin,17732,12927700338,sean54@gmail.com,USD,8.96,7.25,829.68,808.21
Tony,Collins,pending,2023-10-28,2024-12-12,5956 Smith Gardens Suite 367,Apt. 782,North Jeremyborough,UZ,South Carolina,11693,16835326666,marissabrewer@hurst-simpson.net,USD,9.85,7.25,4842.8,4671.39
Brett,Hernandez,overdue,2023-08-20,2024-12-02,5106 Stephen Camp,Apt. 301,South Patriciastad,RW,Pennsylvania,76731,13382929219,elliscraig@richardson-mosley.com,USD,23.37,7.25,2516.45,2063.34
Jason,Miller,pending,2023-03-07,2024-12-17,45280 Pittman Circle,Apt. 461,Port Jeffrey,IS,Mississippi,53169,18908867347,rachelwhite@matthews.com,USD,11.96,7.25,1638.07,1543.11
Jaime,Lopez,overdue,2023-01-15,2024-11-22,2271 Le Isle Apt. 504,Suite 880,Sethstad,PK,Minnesota,73499,12727539608,fowlerjohn@hotmail.com,USD,28.55,7.25,1698.14,1298.25
Nancy,Schroeder,overdue,2024-02-28,2024-11-16,18436 Kelsey Loop Apt. 078,Suite 419,East Mark,MT,Maine,55382,11408255422,coopermichael@gmail.com,USD,16.31,7.25,4809.11,4306.48
Thomas,Moore,overdue,2024-10-26,2024-11-19,35769 Allen Key Apt. 576,Apt. 182,Heathermouth,VC,Washington,51827,17107581256,bensonlorraine@waters.biz,USD,12.62,7.25,1280.78,1197.49
James,Lewis,overdue,2023-02-08,2024-11-10,83747 Andrews Orchard,Apt. 440,Clayberg,MN,South Dakota,24364,11624033440,josephshort@gmail.com,USD,29.58,7.25,266.73,200.98
Ann,Figueroa,pending,2023-06-05,2024-12-15,46221 Dominique Mount Apt. 952,Apt. 850,Kochstad,SE,Kentucky,78625,13576673645,tholmes@hotmail.com,USD,10.63,7.25,2944.61,2815.81
Jessica,Wheeler,overdue,2024-09-20,2024-12-04,7091 Brittany Canyon,Suite 859,Lake Vanessachester,ZW,Ohio,78097,11144874559,garciajames@gmail.com,USD,16.29,7.25,616.31,552.03
Ashley,Reilly,overdue,2024-01-21,2024-11-30,8976 Alexis Estates,Suite 936,North Krystalview,,Delaware,34316,18644850664,audrey37@gmail.com,USD,9.89,7.25,3732.4,3598.69
Brandon,Moore,overdue,2024-04-07,2024-11-07,01605 Thomas Walks,Apt. 402,East Kristafurt,ID,Nebraska,5784,14547629334,usmith@martin-west.com,USD,9.89,7.25,1470.02,1417.36
Brian,Davis,pending,2023-08-13,2024-12-07,4646 Adam Inlet,Suite 515,Jonathanchester,AT,Massachusetts,66236,17533623465,singhalexandra@wagner.org,USD,17.94,7.25,2557.77,2245.83
Victoria,Crosby,pending,2024-02-10,2024-12-10,803 Thomas Points,Suite 600,Barnesland,ZA,New Hampshire,78328,17590621735,hlopez@hamilton.com,USD,16.18,7.25,637.75,571.98
Lisa,Nelson,pending,2023-01-17,2024-12-27,9771 Parks Course,Suite 507,Port Haileyburgh,PA,New York,7225,12249145965,reneehahn@yahoo.com,USD,11.63,7.25,4346.66,4110.02
Kevin,Fitzgerald,pending,2024-09-17,2024-12-24,41361 Valerie Ranch,Apt. 478,Kirkton,MX,West Virginia,62377,19169130850,weavershawn@yahoo.com,USD,27.16,7.25,2295.43,1789.03
Charles,Trevino,overdue,2024-03-27,2024-12-01,3029 Daugherty Key Suite 991,Suite 480,Ashleyhaven,MA,New Jersey,14434,13208663279,parkercarson@hotmail.com,USD,13.59,7.25,4968.46,4593.77
Christopher,Pittman,pending,2024-05-10,2024-12-30,87022 Patterson Stravenue,Suite 702,Johnnychester,BI,Minnesota,19130,17784298896,ssmith@hotmail.com,USD,9.32,7.25,1512.65,1467.69
Kristin,Hansen,pending,2023-02-21,2024-12-24,6923 Hendricks Corners,Apt. 023,West Joannahaven,GT,South Carolina,46589,12428758346,agray@yahoo.com,USD,14.43,7.25,4024.01,3684.38
John,Williams,pending,2023-12-10,2024-12-19,3214 Montgomery Spur Suite 861,Apt. 256,North Kaylaton,NL,Delaware,39014,14630080702,garrettsharon@yahoo.com,USD,21.18,7.25,3674.27,3098.78
Danielle,Bennett,overdue,2024-03-02,2024-11-01,727 Robert Courts,Suite 026,Melanieland,TJ,Georgia,41395,19724751107,rachelolson@riley-johnson.com,USD,26.21,7.25,1173.94,926.89
Suzanne,Lopez,overdue,2023-08-03,2024-11-17,36507 Stevens Court,Apt. 096,East Aliciamouth,BB,Rhode Island,86256,17497806827,david93@gmail.com,USD,17.37,7.25,2237.0,1977.82
Jimmy,Waters,overdue,2024-08-02,2024-11-19,31550 Shaffer Run,Apt. 713,Caitlinborough,NO,Alabama,37288,16159499259,markmoore@yahoo.com,USD,12.13,7.25,524.77,493.39
Jennifer,Mccormick,overdue,2024-07-29,2024-11-05,126 Deborah Club,Apt. 938,Christianton,ID,North Dakota,4635,13636167640,bgomez@hotmail.com,USD,12.7,7.25,3187.51,2977.48
Jay,Schaefer,pending,2023-12-02,2024-12-28,52118 Ramirez Expressway,Apt. 397,South Matthew,TJ,Missouri,4618,15410524135,vphillips@boyd.com,USD,26.37,7.25,1123.04,884.78
Francisco,Lewis,overdue,2023-08-10,2024-11-26,01344 Ayers Haven Suite 553,Apt. 987,Lake Jesseside,SV,West Virginia,39961,14540718002,wendy83@gmail.com,USD,12.36,7.25,3213.79,3013.73
Leslie,Guerra,overdue,2024-11-26,2024-11-22,346 Mary Points,Apt. 447,Jasonton,DO,Nebraska,50370,14967083345,charles18@hotmail.com,USD,20.51,7.25,1305.87,1110.70
Sydney,Davis,overdue,2023-11-24,2024-11-18,61131 Bradley Station,Suite 534,New Molly,SC,Louisiana,92264,12093308102,lopezelizabeth@hotmail.com,USD,5.4,7.25,3669.27,3714.11
Patrick,Davis,pending,2023-07-22,2024-12-06,1658 Brown Mews,Suite 115,Port Richard,CH,Nevada,87034,13900321238,perezmary@hotmail.com,USD,9.65,7.25,4409.85,4263.20
Andrew,Spencer,overdue,2024-11-14,2024-11-13,9221 Powell Tunnel Suite 627,Apt. 177,Lake Jeremiah,CU,Connecticut,6387,16933945048,amandablair@ortiz-ball.info,USD,13.96,7.25,2136.69,1967.10
Kathy,Warren,pending,2024-08-15,2024-12-27,55427 Bass Track Suite 409,Suite 783,Michellefurt,SB,Illinois,79349,19740864132,loganbrenda@taylor.net,USD,8.08,7.25,4940.8,4859.49
Marc,Conner,pending,2024-03-24,2024-12-31,00901 Joseph Garden,Apt. 146,Lake Alyssa,VU,Kentucky,86590,17173248924,gwendolynwhite@estrada.info,USD,6.17,7.25,1371.3,1376.76
Stephanie,Bates,overdue,2023-02-20,2024-11-09,91480 Webster Terrace,Apt. 257,Torresberg,BO,Ohio,90371,17500357318,merritteric@yahoo.com,USD,24.8,7.25,1992.83,1603.51
Christine,Duran,pending,2023-07-27,2024-12-14,1642 Berg Station,Suite 089,Lake Adrianton,AG,Utah,5038,14586581789,hendersonderrick@hotmail.com,USD,7.47,7.25,2668.95,2642.45
Nicholas,Hunt,pending,2023-05-10,2024-12-17,931 Melanie Bridge Suite 977,Suite 054,Hunterburgh,QA,New Mexico,45486,19895309698,williamsmichael@hotmail.com,USD,13.87,7.25,1887.73,1739.71
Daniel,Harmon,pending,2024-09-04,2024-12-14,52374 Michele Rue Suite 474,Apt. 024,Tashaville,LT,Delaware,83184,18545578681,kingrebecca@arellano.net,USD,14.77,7.25,4548.41,4147.97
Scott,Woods,overdue,2024-06-30,2024-11-23,38234 Mario Place,Apt. 167,Melissahaven,CR,Massachusetts,24758,19735639639,melissa59@stephens.com,USD,25.08,7.25,660.67,529.62
Derek,Cowan,pending,2024-10-13,2024-12-11,2247 Shawn Mountain,Suite 781,Derrickfurt,GA,Washington,6396,18752525318,jamesbryant@miller-lamb.biz,USD,12.47,7.25,3950.34,3699.77
Kimberly,Martin,overdue,2024-01-14,2024-11-11,3187 Hart Rest,Apt. 035,East Geoffreymouth,AT,Wisconsin,31267,16064096634,yjones@turner.biz,USD,21.41,7.25,3005.45,2527.32
Monique,Erickson,pending,2024-01-03,2024-12-21,31401 Stephens Stream,Suite 249,Daughertyside,PT,Wyoming,11815,17489046193,kristinaschneider@gmail.com,USD,11.5,7.25,204.08,193.25
Blake,Gaines,overdue,2024-06-04,2024-11-30,3899 Jonathan Key Apt. 073,Suite 896,Helenmouth,SO,South Carolina,27732,11515988042,stacie10@holt.com,USD,23.81,7.25,258.98,211.13
Dana,Ellis,overdue,2023-11-18,2024-11-27,24418 Christina Spring Suite 249,Apt. 950,Larryview,KH,Georgia,35332,13360500430,frusso@hotmail.com,USD,24.37,7.25,336.29,272.14
Allen,Bowen,pending,2024-11-10,2024-12-05,808 Wilson Spur Suite 465,Suite 689,Longbury,MC,Nevada,90810,13893158427,stephencrawford@hotmail.com,USD,9.8,7.25,2781.74,2684.77
Ellen,Cruz,pending,2024-04-14,2024-12-09,892 Jessica Inlet,Apt. 959,Parkerberg,VC,Rhode Island,44765,19476609243,justinwilliams@yahoo.com,USD,22.53,7.25,3796.7,3147.19
